구분,과정구분,대계열,대계열코드,중계열,중계열코드,소계열,소계열코드,학과명,학과코드
나,4년제 대학,인문계열,1,언어ㆍ문학,101,러시아어ㆍ문학,10108,러시아・터키중앙아시아학부(러시아언어통상전공),U01010800027
나,4년제 대학,인문계열,1,언어ㆍ문학,101,러시아어ㆍ문학,10108,러시아어권지역학전공,U01010800028
나,4년제 대학,인문계열,1,언어ㆍ문학,101,프랑스어ㆍ문학,10110,유럽학부(프랑스언어문화전공),U01011000029
나,4년제 대학,인문계열,1,언어ㆍ문학,101,프랑스어ㆍ문학,10110,프랑스·아프리카학과,U01011000030
나,4년제 대학,인문계열,1,언어ㆍ문학,101,프랑스어ㆍ문학,10110,프랑스어권지역학전공,U01011000031
나,4년제 대학,인문계열,1,언어ㆍ문학,101,프랑스어ㆍ문학,10110,프랑스어문·문화학과,U01011000032
나,4년제 대학,인문계열,1,언어ㆍ문학,101,기타유럽어ㆍ문학,10111,유럽학부(이탈리아언어문화전공),U01011100054
나,4년제 대학,인문계열,1,언어ㆍ문학,101,교양어ㆍ문학,10112,수어통역문헌정보학과,U01011200078
나,4년제 대학,인문계열,1,언어ㆍ문학,101,교양어ㆍ문학,10112,의사소통교육부,U01011200079
나,4년제 대학,인문계열,1,언어ㆍ문학,101,교양어ㆍ문학,10112,G2국제어학과,U01011200080
나,4년제 대학,인문계열,1,언어ㆍ문학,101,교양어ㆍ문학,10112,G2(영·중)융합학부,U01011200081
나,4년제 대학,인문계열,1,언어ㆍ문학,101,교양어ㆍ문학,10112,"외국어전공(일본어,영어)",U01011200082
나,4년제 대학,인문계열,1,언어ㆍ문학,101,교양어ㆍ문학,10112,외국어통상학부,U01011200083
나,4년제 대학,인문계열,1,언어ㆍ문학,101,교양어ㆍ문학,10112,한영문화콘텐츠학과,U01011200084
나,4년제 대학,인문계열,1,언어ㆍ문학,101,교양어ㆍ문학,10112,연계전공 고전문헌학,U01011200085
나,4년제 대학,인문계열,1,언어ㆍ문학,101,교양어ㆍ문학,10112,글로벌지역학부,U01011200086
나,4년제 대학,인문계열,1,인문과학,102,문헌정보학,10201,인문콘텐츠학부 문헌정보학과,U01020100016
나,4년제 대학,인문계열,1,인문과학,102,문화ㆍ민속ㆍ미술사학,10202,문화ICT융합전공,U01020200117
나,4년제 대학,인문계열,1,인문과학,102,문화ㆍ민속ㆍ미술사학,10202,문화유산융합학부,U01020200118
나,4년제 대학,인문계열,1,인문과학,102,문화ㆍ민속ㆍ미술사학,10202,글로벌인문경영융복합전공,U01020200119
나,4년제 대학,인문계열,1,인문과학,102,문화ㆍ민속ㆍ미술사학,10202,글로컬문화스토리텔링융복합전공,U01020200120
나,4년제 대학,인문계열,1,인문과학,102,문화ㆍ민속ㆍ미술사학,10202,인문콘텐츠학부 한일문화콘텐츠학과,U01020200121
나,4년제 대학,인문계열,1,인문과학,102,문화ㆍ민속ㆍ미술사학,10202,문학역사학부,U01020200122
나,4년제 대학,인문계열,1,인문과학,102,문화ㆍ민속ㆍ미술사학,10202,고고인류미술사학과,U01020200123
나,4년제 대학,인문계열,1,인문과학,102,문화ㆍ민속ㆍ미술사학,10202,글로벌문화콘텐츠학부,U01020200124
나,4년제 대학,인문계열,1,인문과학,102,문화ㆍ민속ㆍ미술사학,10202,글로벌교육문화학부,U01020200125
나,4년제 대학,인문계열,1,인문과학,102,문화ㆍ민속ㆍ미술사학,10202,융합전공 건축공간예술전공,U01020200126
나,4년제 대학,인문계열,1,인문과학,102,문화ㆍ민속ㆍ미술사학,10202,융합전공 문화예술경영전공,U01020200127
나,4년제 대학,인문계열,1,인문과학,102,문화ㆍ민속ㆍ미술사학,10202,인문・고전전공,U01020200128
나,4년제 대학,인문계열,1,인문과학,102,문화ㆍ민속ㆍ미술사학,10202,무형유산학과,U01020200129
나,4년제 대학,인문계열,1,인문과학,102,심리학,10203,특수치료학과,U01020300050
나,4년제 대학,인문계열,1,인문과학,102,심리학,10203,사회학부 상담심리학전공,U01020300051
나,4년제 대학,인문계열,1,인문과학,102,심리학,10203,재활상담심리학과,U01020300052
나,4년제 대학,인문계열,1,인문과학,102,역사ㆍ고고학,10204,한국역사학과,U01020400050
나,4년제 대학,인문계열,1,인문과학,102,역사ㆍ고고학,10204,인문콘텐츠학부 역사콘텐츠학과,U01020400051
나,4년제 대학,인문계열,1,인문과학,102,역사ㆍ고고학,10204,역사관광・외교통상학부(역사관광전공),U01020400052
나,4년제 대학,인문계열,1,인문과학,102,역사ㆍ고고학,10204,국사학-도시역사경관학 전공,U01020400053
나,4년제 대학,인문계열,1,인문과학,102,역사ㆍ고고학,10204,융합고고학과,U01020400054
나,4년제 대학,인문계열,1,인문과학,102,종교학,10205,기독교교육•상담학과,U01020500096
나,4년제 대학,인문계열,1,인문과학,102,종교학,10205,신학부 신학전공,U01020500097
나,4년제 대학,인문계열,1,인문과학,102,종교학,10205,불교문화전공,U01020500098
나,4년제 대학,인문계열,1,인문과학,102,국제지역학,10206,유라시아학과,U01020600166
나,4년제 대학,인문계열,1,인문과학,102,국제지역학,10206,동북아지역전공,U01020600167
나,4년제 대학,인문계열,1,인문과학,102,국제지역학,10206,아세안지역전공,U01020600168
나,4년제 대학,인문계열,1,인문과학,102,국제지역학,10206,인도지역전공,U01020600169
나,4년제 대학,인문계열,1,인문과학,102,국제지역학,10206,미국문화영어학과,U01020600170
나,4년제 대학,인문계열,1,인문과학,102,국제지역학,10206,한-베지역통상전공,U01020600171
나,4년제 대학,인문계열,1,인문과학,102,국제지역학,10206,국제자유전공학부 한국학전공,U01020600172
나,4년제 대학,인문계열,1,인문과학,102,철학ㆍ윤리학,10207,철학상담학전공,U01020700070
나,4년제 대학,인문계열,1,인문과학,102,철학ㆍ윤리학,10207,철학-동아시아문화학 전공,U01020700071
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,인문창의학부,U01020800205
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,창의교양학부,U01020800206
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,인문문화융합학부,U01020800207
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,문화창의학부,U01020800208
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,프런티어학부대학,U01020800209
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,크리에이티브인문학부,U01020800210
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,인문사회융합계열,U01020800211
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,민석교양대학,U01020800212
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,역사관광·외교통상학부,U01020800213
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,호크마교양교육원,U01020800214
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,창의미래인재대학,U01020800215
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,디지털인문예술전공,U01020800216
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,인문자연학부,U01020800217
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,학부교양대학,U01020800218
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,인성교양대학,U01020800219
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,다빈치교양대학,U01020800220
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,연계전공 인문데이터과학,U01020800221
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,연합전공 동아시아비교인문학,U01020800222
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,휴먼학부,U01020800223
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,수퍼스타칼리지,U01020800224
나,4년제 대학,인문계열,1,인문과학,102,교양인문학,10208,대양휴머니티칼리지,U01020800225
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,융합경영학부,U02010100830
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,디지털경영전공,U02010100831
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,글로벌경영전공,U02010100832
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,글로벌경영공학부,U02010100833
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,창업지식재산학과,U02010100834
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,호텔관광・유통경영학과,U02010100835
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,e-경영학전공,U02010100836
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,창업융합학과,U02010100837
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,글로벌창업학과,U02010100838
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,국제호텔경영학과,U02010100839
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,글로벌비서경영학과,U02010100840
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,항공호텔관광경영학과,U02010100841
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,바이오경영학과,U02010100842
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,e비즈니스학전공,U02010100843
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,호텔・관광경영학과,U02010100844
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,서비스산업경영학과,U02010100845
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,사회적기업·창업학과,U02010100846
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,보건복지사회적경제학과,U02010100847
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,보건복지사회적기업학과,U02010100848
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,보건융합사회적기업학과,U02010100849
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,경영・통상・복지학부,U02010100850
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,융합경영전공,U02010100851
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,철도경영·물류·컴퓨터학부,U02010100852
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,철도경영・물류학전공,U02010100853
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,글로벌창업컨설팅학과,U02010100854
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,항공경영학전공,U02010100855
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,글로벌문화산업학과,U02010100856
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,빅데이터경영학과,U02010100857
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,IT경영학전공,U02010100858
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,문화관광경영학부,U02010100859
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,문화산업전공,U02010100860
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,글로벌외식창업학과,U02010100861
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,국제무역·마케팅학부,U02010100862
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,관광사업경영전공,U02010100863
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,경영,U02010100864
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,글로벌비즈니스,U02010100865
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,경상학부(경영학전공),U02010100866
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,HRD학과,U02010100867
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,부동산금융자산관리학과,U02010100868
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,글로벌비즈니스융합계열,U02010100869
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,글로벌프론티어학과,U02010100870
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,호텔・레스토랑경영학과,U02010100871
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,FTA국제학부 국제경영전공,U02010100872
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,벤처창업학과,U02010100873
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,6차산업비즈니스전공,U02010100874
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,빅데이터인문경영융복합전공,U02010100875
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경영학,20101,창업대학,U02010100876
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경제학,20102,경제통계학부,U02010200109
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경제학,20102,경제정책학전공,U02010200110
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경제학,20102,중국경제통상학전공,U02010200111
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경제학,20102,국제비서・경제금융학부(경제금융전공),U02010200112
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경제학,20102,경제금융,U02010200113
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경제학,20102,경제회계학부(경제학전공),U02010200114
나,4년제 대학,사회계열,2,경영ㆍ경제,201,경제학,20102,농경제유통학부(농업경제학),U02010200115
나,4년제 대학,사회계열,2,경영ㆍ경제,201,관광학,20103,웰니스문화관광학과,U02010300133
나,4년제 대학,사회계열,2,경영ㆍ경제,201,관광학,20103,항공운항서비스학전공,U02010300134
나,4년제 대학,사회계열,2,경영ㆍ경제,201,관광학,20103,관광융복합학과,U02010300135
나,4년제 대학,사회계열,2,경영ㆍ경제,201,관광학,20103,융합관광경영전공,U02010300136
나,4년제 대학,사회계열,2,경영ㆍ경제,201,관광학,20103,호텔관광학전공,U02010300137
나,4년제 대학,사회계열,2,경영ㆍ경제,201,관광학,20103,항공・관광경영학부,U02010300138
나,4년제 대학,사회계열,2,경영ㆍ경제,201,관광학,20103,항공운항서비스전공,U02010300139
나,4년제 대학,사회계열,2,경영ㆍ경제,201,관광학,20103,관광경영,U02010300140
나,4년제 대학,사회계열,2,경영ㆍ경제,201,관광학,20103,외식경영,U02010300141
나,4년제 대학,사회계열,2,경영ㆍ경제,201,관광학,20103,호텔경영,U02010300142
나,4년제 대학,사회계열,2,경영ㆍ경제,201,관광학,20103,호텔관광.항공학부,U02010300143
나,4년제 대학,사회계열,2,경영ㆍ경제,201,관광학,20103,항공•호텔관광학부,U02010300144
나,4년제 대학,사회계열,2,경영ㆍ경제,201,관광학,20103,관광학부 호텔관광경영학전공,U02010300145
나,4년제 대학,사회계열,2,경영ㆍ경제,201,광고·홍보학,20104,공항홍보전공,U02010400070
나,4년제 대학,사회계열,2,경영ㆍ경제,201,광고·홍보학,20104,빅데이터광고마케팅학과,U02010400071
나,4년제 대학,사회계열,2,경영ㆍ경제,201,금융ㆍ회계ㆍ세무학,20105,금융・세무학과,U02010500204
나,4년제 대학,사회계열,2,경영ㆍ경제,201,금융ㆍ회계ㆍ세무학,20105,경제・금융보험・재무부동산학부,U02010500205
나,4년제 대학,사회계열,2,경영ㆍ경제,201,금융ㆍ회계ㆍ세무학,20105,금융부동산전공,U02010500206
나,4년제 대학,사회계열,2,경영ㆍ경제,201,금융ㆍ회계ㆍ세무학,20105,금융세무재테크학과,U02010500207
나,4년제 대학,사회계열,2,경영ㆍ경제,201,금융ㆍ회계ㆍ세무학,20105,회계,U02010500208
나,4년제 대학,사회계열,2,경영ㆍ경제,201,금융ㆍ회계ㆍ세무학,20105,경제회계학부(회계학전공),U02010500209
나,4년제 대학,사회계열,2,경영ㆍ경제,201,금융ㆍ회계ㆍ세무학,20105,경제세무학과,U02010500210
나,4년제 대학,사회계열,2,경영ㆍ경제,201,금융ㆍ회계ㆍ세무학,20105,재무투자정보학과,U02010500211
나,4년제 대학,사회계열,2,경영ㆍ경제,201,금융ㆍ회계ㆍ세무학,20105,FTA국제학부 국제금융전공,U02010500212
나,4년제 대학,사회계열,2,경영ㆍ경제,201,금융ㆍ회계ㆍ세무학,20105,글로벌금융경영학과,U02010500213
나,4년제 대학,사회계열,2,경영ㆍ경제,201,무역ㆍ유통학,20106,미주통상・문화학과,U02010600211
나,4년제 대학,사회계열,2,경영ㆍ경제,201,무역ㆍ유통학,20106,글로벌물류학과,U02010600212
나,4년제 대학,사회계열,2,경영ㆍ경제,201,무역ㆍ유통학,20106,무역・유통학부,U02010600213
나,4년제 대학,사회계열,2,경영ㆍ경제,201,무역ㆍ유통학,20106,유통물류학전공,U02010600214
나,4년제 대학,사회계열,2,경영ㆍ경제,201,무역ㆍ유통학,20106,"글로벌지역통상학(미국,중국,일본)전공",U02010600215
나,4년제 대학,사회계열,2,경영ㆍ경제,201,무역ㆍ유통학,20106,아시아비즈니스국제학과,U02010600216
나,4년제 대학,사회계열,2,경영ㆍ경제,201,무역ㆍ유통학,20106,국제무역・마케팅학부(국제마케팅전공),U02010600217
나,4년제 대학,사회계열,2,경영ㆍ경제,201,무역ㆍ유통학,20106,국제무역・마케팅학부(국제무역전공),U02010600218
나,4년제 대학,사회계열,2,경영ㆍ경제,201,무역ㆍ유통학,20106,국제물류해운학과,U02010600219
나,4년제 대학,사회계열,2,경영ㆍ경제,201,무역ㆍ유통학,20106,경상학부(무역학전공),U02010600220
나,4년제 대학,사회계열,2,경영ㆍ경제,201,무역ㆍ유통학,20106,한국비즈니스전공,U02010600221
나,4년제 대학,사회계열,2,경영ㆍ경제,201,무역ㆍ유통학,20106,해운항만물류학과,U02010600222
나,4년제 대학,사회계열,2,경영ㆍ경제,201,무역ㆍ유통학,20106,글로벌통상마케팅전공,U02010600223
나,4년제 대학,사회계열,2,경영ㆍ경제,201,무역ㆍ유통학,20106,농경제유통학부(식품유통학),U02010600224
나,4년제 대학,사회계열,2,경영ㆍ경제,201,무역ㆍ유통학,20106,FTA국제학부,U02010600225
나,4년제 대학,사회계열,2,경영ㆍ경제,201,무역ㆍ유통학,20106,FTA국제학부 국제물류전공,U02010600226
나,4년제 대학,사회계열,2,법률,202,법학,20201,법・경찰학과,U02020100134
나,4년제 대학,사회계열,2,법률,202,법학,20201,인문콘텐츠학부 지적재산권학과,U02020100135
나,4년제 대학,사회계열,2,법률,202,법학,20201,법·행정학부,U02020100136
나,4년제 대학,사회계열,2,법률,202,법학,20201,법학,U02020100137
나,4년제 대학,사회계열,2,법률,202,법학,20201,공공인재학부(법학전공),U02020100138
나,4년제 대학,사회계열,2,법률,202,법학,20201,지식산업법학과,U02020100139
나,4년제 대학,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지학,20301,상담복지학전공,U02030100328
나,4년제 대학,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지학,20301,아동심리학과,U02030100329
나,4년제 대학,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지학,20301,실버복지·상담학과,U02030100330
나,4년제 대학,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지학,20301,지역평생교육학과,U02030100331
나,4년제 대학,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지학,20301,케어복지학과,U02030100332
나,4년제 대학,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지학,20301,청소년상담학전공(연),U02030100333
나,4년제 대학,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지학,20301,실버케어복지학과,U02030100334
나,4년제 대학,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지학,20301,사회학부 스포츠복지학전공,U02030100335
나,4년제 대학,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지학,20301,사회학부 청소년스포츠상담복지학전공,U02030100336
나,4년제 대학,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지학,20301,복지건강학부,U02030100337
나,4년제 대학,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지학,20301,상담복지학부,U02030100338
나,4년제 대학,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지학,20301,영유아보육학전공,U02030100339
나,4년제 대학,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지학,20301,스포츠산업융합학부(재활복지전공),U02030100340
나,4년제 대학,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지학,20301,유아특수재활학과,U02030100341
나,4년제 대학,사회계열,2,사회과학,203,국제학,20302,국제관계・행정학부,U02030200083
나,4년제 대학,사회계열,2,사회과학,203,국제학,20302,중국정경전공,U02030200084
나,4년제 대학,사회계열,2,사회과학,203,국제학,20302,국제협력전공,U02030200085
나,4년제 대학,사회계열,2,사회과학,203,국제학,20302,국제개발협력,U02030200086
나,4년제 대학,사회계열,2,사회과학,203,국제학,20302,국제관계학-빅데이터분석학 전공,U02030200087
나,4년제 대학,사회계열,2,사회과학,203,국제학,20302,NGO・시민정치전공,U02030200088
나,4년제 대학,사회계열,2,사회과학,203,도시ㆍ지역학,20303,국제도시부동산학과,U02030300058
나,4년제 대학,사회계열,2,사회과학,203,도시ㆍ지역학,20303,도시개발・행정학과,U02030300059
나,4년제 대학,사회계열,2,사회과학,203,사회학,20304,공공사회학전공,U02030400023
나,4년제 대학,사회계열,2,사회과학,203,사회학,20304,공공사회·통일외교학부,U02030400024
나,4년제 대학,사회계열,2,사회과학,203,사회학,20304,도시사회학-국제도시개발학 전공,U02030400025
나,4년제 대학,사회계열,2,사회과학,203,사회학,20304,후마니타스학부,U02030400026
나,4년제 대학,사회계열,2,사회과학,203,언론ㆍ방송ㆍ매체학,20305,미디어영상광고학과,U02030500175
나,4년제 대학,사회계열,2,사회과학,203,언론ㆍ방송ㆍ매체학,20305,미디어·광고학부,U02030500176
나,4년제 대학,사회계열,2,사회과학,203,언론ㆍ방송ㆍ매체학,20305,미디어홍보학과,U02030500177
나,4년제 대학,사회계열,2,사회과학,203,언론ㆍ방송ㆍ매체학,20305,영상콘텐츠융합학과,U02030500178
나,4년제 대학,사회계열,2,사회과학,203,언론ㆍ방송ㆍ매체학,20305,미디어콘텐츠학전공,U02030500179
나,4년제 대학,사회계열,2,사회과학,203,언론ㆍ방송ㆍ매체학,20305,방송제작학전공,U02030500180
나,4년제 대학,사회계열,2,사회과학,203,언론ㆍ방송ㆍ매체학,20305,광고영상미디어학과,U02030500181
나,4년제 대학,사회계열,2,사회과학,203,언론ㆍ방송ㆍ매체학,20305,연예예술경영학과,U02030500182
나,4년제 대학,사회계열,2,사회과학,203,정치외교학,20306,통일외교안보전공,U02030600062
나,4년제 대학,사회계열,2,사회과학,203,정치외교학,20306,국가안보학과,U02030600063
나,4년제 대학,사회계열,2,사회과학,203,정치외교학,20306,군사・경찰학부,U02030600064
나,4년제 대학,사회계열,2,사회과학,203,정치외교학,20306,역사관광・외교통상학부(외교통상전공),U02030600065
나,4년제 대학,사회계열,2,사회과학,203,정치외교학,20306,군사관학과,U02030600066
나,4년제 대학,사회계열,2,사회과학,203,정치외교학,20306,연계전공 정치-경제-철학,U02030600067
나,4년제 대학,사회계열,2,사회과학,203,행정학,20307,정부행정학부,U02030700268
나,4년제 대학,사회계열,2,사회과학,203,행정학,20307,국제무역행정학과,U02030700269
나,4년제 대학,사회계열,2,사회과학,203,행정학,20307,경호융합보안학전공,U02030700270
나,4년제 대학,사회계열,2,사회과학,203,행정학,20307,경찰·소방행정학부,U02030700271
나,4년제 대학,사회계열,2,사회과학,203,행정학,20307,국방경찰학과,U02030700272
나,4년제 대학,사회계열,2,사회과학,203,행정학,20307,공항행정전공,U02030700273
나,4년제 대학,사회계열,2,사회과학,203,행정학,20307,치안과학융합학과,U02030700274
나,4년제 대학,사회계열,2,사회과학,203,행정학,20307,해양산업정책학과,U02030700275
나,4년제 대학,사회계열,2,사회과학,203,행정학,20307,지방 행정・의회 학부,U02030700276
나,4년제 대학,사회계열,2,사회과학,203,행정학,20307,공공안전행정학과,U02030700277
나,4년제 대학,사회계열,2,사회과학,203,행정학,20307,경찰정보보호학부(경찰행정전공),U02030700278
나,4년제 대학,사회계열,2,사회과학,203,행정학,20307,국제비서・경제금융학부(국제비서전공),U02030700279
나,4년제 대학,사회계열,2,사회과학,203,행정학,20307,행정학,U02030700280
나,4년제 대학,사회계열,2,사회과학,203,행정학,20307,경찰안전학과,U02030700281
나,4년제 대학,사회계열,2,사회과학,203,행정학,20307,공공인재학부(행정학전공),U02030700282
나,4년제 대학,사회계열,2,사회과학,203,행정학,20307,행정학과(행정학전공),U02030700283
나,4년제 대학,사회계열,2,사회과학,203,행정학,20307,행정학과(환경행정전공),U02030700284
나,4년제 대학,사회계열,2,사회과학,203,교양사회과학,20308,법경찰행정학부,U02030800074
나,4년제 대학,사회계열,2,사회과학,203,교양사회과학,20308,아노덴인재학부,U02030800075
나,4년제 대학,사회계열,2,사회과학,203,교양사회과학,20308,상상력인재학부,U02030800076
나,4년제 대학,사회계열,2,사회과학,203,교양사회과학,20308,글로벌융합학부,U02030800077
나,4년제 대학,사회계열,2,사회과학,203,교양사회과학,20308,4차산업혁명전공,U02030800078
나,4년제 대학,사회계열,2,사회과학,203,교양사회과학,20308,아너스융합전공,U02030800079
나,4년제 대학,사회계열,2,사회과학,203,교양사회과학,20308,융합자유전공학부,U02030800080
나,4년제 대학,사회계열,2,사회과학,203,교양사회과학,20308,기초교육학과,U02030800081
나,4년제 대학,사회계열,2,사회과학,203,교양사회과학,20308,실용학부,U02030800082
나,4년제 대학,사회계열,2,사회과학,203,교양사회과학,20308,휴먼융합서비스학부,U02030800083
나,4년제 대학,교육계열,3,교육일반,301,교육학,30101,평생교육·상담학과,U03010100065
나,4년제 대학,교육계열,3,교육일반,301,교육학,30101,평생교육상담학과,U03010100066
나,4년제 대학,교육계열,3,초등교육,304,초등교육학,30401,과학교육과(심화과정),U03040100020
나,4년제 대학,교육계열,3,초등교육,304,초등교육학,30401,교육학과(심화과정),U03040100021
나,4년제 대학,교육계열,3,초등교육,304,초등교육학,30401,국어교육과(심화과정),U03040100022
나,4년제 대학,교육계열,3,초등교육,304,초등교육학,30401,미술교육과(심화과정),U03040100023
나,4년제 대학,교육계열,3,초등교육,304,초등교육학,30401,수학교육과(심화과정),U03040100024
나,4년제 대학,교육계열,3,초등교육,304,초등교육학,30401,실과교육과(심화과정),U03040100025
나,4년제 대학,교육계열,3,초등교육,304,초등교육학,30401,영어교육과(심화과정),U03040100026
나,4년제 대학,교육계열,3,초등교육,304,초등교육학,30401,윤리교육과(심화과정),U03040100027
나,4년제 대학,교육계열,3,초등교육,304,초등교육학,30401,음악교육과(심화과정),U03040100028
나,4년제 대학,교육계열,3,초등교육,304,초등교육학,30401,체육교육과(심화과정),U03040100029
나,4년제 대학,교육계열,3,초등교육,304,초등교육학,30401,컴퓨터교육과(심화과정),U03040100030
나,4년제 대학,공학계열,4,건축,401,건축ㆍ설비공학,40101,건축・해양건설융합공학부,U04010100125
나,4년제 대학,공학계열,4,건축,401,건축ㆍ설비공학,40101,건설환경도시교통공학부,U04010100126
나,4년제 대학,공학계열,4,건축,401,건축ㆍ설비공학,40101,휴먼건축공학부,U04010100127
나,4년제 대학,공학계열,4,건축,401,건축ㆍ설비공학,40101,건축도시시스템공학전공,U04010100128
나,4년제 대학,공학계열,4,건축,401,건축ㆍ설비공학,40101,건축・토목공학과(건축공학심화트랙),U04010100129
나,4년제 대학,공학계열,4,건축,401,건축ㆍ설비공학,40101,건설환경에너지공학부,U04010100130
나,4년제 대학,공학계열,4,건축,401,건축ㆍ설비공학,40101,건설환경계열,U04010100131
나,4년제 대학,공학계열,4,건축,401,건축ㆍ설비공학,40101,부동산건설학부,U04010100132
나,4년제 대학,공학계열,4,건축,401,건축ㆍ설비공학,40101,건축환경설비공학과,U04010100133
나,4년제 대학,공학계열,4,건축,401,건축학,40102,건축공간디자인학과,U04010200104
나,4년제 대학,공학계열,4,건축,401,건축학,40102,공간디자인융합기술학과,U04010200105
